,ID,Reason_absence,Month_absence,Day_week,Seasons,Transportation_expense,Distance_Residence_Work,Service_time,Age,Work_load_Average_day,Hit_target,Disciplinary_failure,Education,Son,Social_drinker,Social_smoker,Pet,Weight,Height,Body_mass_index,Absenteeism_hours
203,10,19,4,3,3,361,52,3,28,246.288,91,False,1,1,True,False,4,80,172,27,8
204,10,10,10,2,4,361,52,3,28,265.017,88,False,1,1,True,False,4,80,172,27,8
205,10,19,3,2,2,361,52,3,28,222.196,99,False,1,1,True,False,4,80,172,27,8
206,10,22,6,2,3,361,52,3,28,377.55,94,False,1,1,True,False,4,80,172,27,8
207,10,14,12,5,4,361,52,3,28,280.549,98,False,1,1,True,False,4,80,172,27,4
208,10,13,8,2,1,361,52,3,28,205.917,92,False,1,1,True,False,4,80,172,27,40
209,10,28,11,2,4,361,52,3,28,268.519,93,False,1,1,True,False,4,80,172,27,2
210,11,23,8,3,1,289,36,13,33,205.917,92,False,1,2,True,False,1,90,172,30,1
211,11,22,2,6,2,289,36,13,33,302.585,99,False,1,2,True,False,1,90,172,30,8
212,11,19,8,6,1,289,36,13,33,265.615,94,False,1,2,True,False,1,90,172,30,8
213,11,26,7,4,1,289,36,13,33,275.312,98,False,1,2,True,False,1,90,172,30,8
214,11,22,10,6,4,289,36,13,33,265.017,88,False,1,2,True,False,1,90,172,30,8
215,11,19,4,3,3,289,36,13,33,326.452,96,False,1,2,True,False,1,90,172,30,8
216,11,6,3,5,2,289,36,13,33,343.253,95,False,1,2,True,False,1,90,172,30,8
217,11,19,7,5,1,289,36,13,33,275.312,98,False,1,2,True,False,1,90,172,30,8
218,11,23,7,5,1,289,36,13,33,239.554,97,False,1,2,True,False,1,90,172,30,2
219,11,13,1,4,2,289,36,13,33,313.532,96,False,1,2,True,False,1,90,172,30,8
220,11,24,11,4,4,289,36,13,33,268.519,93,False,1,2,True,False,1,90,172,30,8
221,11,26,7,3,1,289,36,13,33,239.554,97,False,1,2,True,False,1,90,172,30,4
222,11,23,3,4,2,289,36,13,33,222.196,99,False,1,2,True,False,1,90,172,30,8
223,11,26,8,3,1,289,36,13,33,249.797,93,False,1,2,True,False,1,90,172,30,8
224,11,18,8,2,1,289,36,13,33,205.917,92,False,1,2,True,False,1,90,172,30,8
225,11,26,10,4,4,289,36,13,33,253.465,93,False,1,2,True,False,1,90,172,30,8
226,11,18,8,4,1,289,36,13,33,205.917,92,False,1,2,True,False,1,90,172,30,8
227,11,24,10,2,4,289,36,13,33,265.017,88,False,1,2,True,False,1,90,172,30,8
228,11,14,7,3,1,289,36,13,33,264.604,93,False,1,2,True,False,1,90,172,30,8
229,11,26,10,2,4,289,36,13,33,265.017,88,False,1,2,True,False,1,90,172,30,8
230,11,13,4,5,3,289,36,13,33,326.452,96,False,1,2,True,False,1,90,172,30,16
231,11,22,2,6,2,289,36,13,33,251.818,96,False,1,2,True,False,1,90,172,30,3
232,11,22,7,2,1,289,36,13,33,230.29,92,False,1,2,True,False,1,90,172,30,8
233,11,22,3,6,3,289,36,13,33,244.387,98,False,1,2,True,False,1,90,172,30,8
234,11,23,8,2,1,289,36,13,33,265.615,94,False,1,2,True,False,1,90,172,30,1
235,11,24,8,3,1,289,36,13,33,205.917,92,False,1,2,True,False,1,90,172,30,8
236,11,19,10,5,4,289,36,13,33,265.017,88,False,1,2,True,False,1,90,172,30,16
237,11,19,7,2,1,289,36,13,33,275.312,98,False,1,2,True,False,1,90,172,30,32
238,11,7,11,4,4,289,36,13,33,306.345,93,False,1,2,True,False,1,90,172,30,24
239,11,13,5,4,3,289,36,13,33,378.884,92,False,1,2,True,False,1,90,172,30,8
240,11,19,9,4,1,289,36,13,33,294.217,81,False,1,2,True,False,1,90,172,30,24
241,11,19,3,2,3,289,36,13,33,222.196,99,False,1,2,True,False,1,90,172,30,104
242,11,23,8,3,1,289,36,13,33,265.615,94,False,1,2,True,False,1,90,172,30,4
243,11,0,9,3,4,289,36,13,33,241.476,92,True,1,2,True,False,1,90,172,30,0
244,11,13,5,4,3,289,36,13,33,378.884,92,False,1,2,True,False,1,90,172,30,24
245,11,18,1,3,2,289,36,13,33,308.593,95,False,1,2,True,False,1,90,172,30,8
246,11,19,12,2,2,289,36,13,33,236.629,93,False,1,2,True,False,1,90,172,30,8
247,11,22,1,5,2,289,36,13,33,308.593,95,False,1,2,True,False,1,90,172,30,3
248,11,26,1,2,2,289,36,13,33,330.061,100,False,1,2,True,False,1,90,172,30,8
249,11,0,11,4,4,289,36,13,33,268.519,93,True,1,2,True,False,1,90,172,30,0
250,12,22,6,4,1,233,51,1,31,275.089,96,False,2,1,True,False,8,68,178,21,3
251,12,22,6,5,1,233,51,1,31,275.089,96,False,2,1,True,False,8,68,178,21,8
252,12,19,2,2,2,233,51,1,31,264.249,97,False,2,1,True,False,8,68,178,21,2
253,12,19,7,6,1,233,51,1,31,264.604,93,False,2,1,True,False,8,68,178,21,2
254,12,18,12,2,4,233,51,1,31,280.549,98,False,2,1,True,False,8,68,178,21,8
255,12,19,6,6,3,233,51,1,31,275.089,96,False,2,1,True,False,8,68,178,21,8
256,12,12,2,4,2,233,51,1,31,264.249,97,False,2,1,True,False,8,68,178,21,3
257,13,23,10,3,4,369,17,12,31,284.853,91,False,1,3,True,False,0,70,169,25,8
258,13,26,10,3,4,369,17,12,31,284.853,91,False,1,3,True,False,0,70,169,25,8
259,13,10,10,5,4,369,17,12,31,284.853,91,False,1,3,True,False,0,70,169,25,8
260,13,22,3,4,3,369,17,12,31,222.196,99,False,1,3,True,False,0,70,169,25,8
261,13,26,11,6,4,369,17,12,31,268.519,93,False,1,3,True,False,0,70,169,25,8
262,13,23,9,3,4,369,17,12,31,261.756,87,False,1,3,True,False,0,70,169,25,8
263,13,10,5,2,3,369,17,12,31,246.074,99,False,1,3,True,False,0,70,169,25,8
264,13,0,9,4,4,369,17,12,31,241.476,92,True,1,3,True,False,0,70,169,25,0
265,13,22,10,2,4,369,17,12,31,265.017,88,False,1,3,True,False,0,70,169,25,8
266,13,7,4,2,3,369,17,12,31,246.288,91,False,1,3,True,False,0,70,169,25,24
267,13,13,7,2,1,369,17,12,31,264.604,93,False,1,3,True,False,0,70,169,25,80
268,13,23,10,3,4,369,17,12,31,284.853,91,False,1,3,True,False,0,70,169,25,3
269,13,0,3,4,2,369,17,12,31,244.387,98,True,1,3,True,False,0,70,169,25,0
270,13,10,10,6,4,369,17,12,31,284.853,91,False,1,3,True,False,0,70,169,25,8
271,13,22,4,2,3,369,17,12,31,239.409,98,False,1,3,True,False,0,70,169,25,4
272,14,18,1,3,2,155,12,14,34,313.532,96,False,1,2,True,False,0,95,196,25,8
273,14,23,9,3,1,155,12,14,34,261.756,87,False,1,2,True,False,0,95,196,25,2
274,14,28,5,5,3,155,12,14,34,378.884,92,False,1,2,True,False,0,95,196,25,2
275,14,13,3,3,2,155,12,14,34,343.253,95,False,1,2,True,False,0,95,196,25,8
276,14,25,7,6,1,155,12,14,34,275.312,98,False,1,2,True,False,0,95,196,25,2
277,14,25,2,2,2,155,12,14,34,264.249,97,False,1,2,True,False,0,95,196,25,5
278,14,10,5,6,3,155,12,14,34,237.656,99,False,1,2,True,False,0,95,196,25,8
279,14,28,5,2,3,155,12,14,34,378.884,92,False,1,2,True,False,0,95,196,25,1
280,14,1,3,2,2,155,12,14,34,343.253,95,False,1,2,True,False,0,95,196,25,16
281,14,19,7,3,1,155,12,14,34,275.312,98,False,1,2,True,False,0,95,196,25,16
282,14,18,1,3,2,155,12,14,34,308.593,95,False,1,2,True,False,0,95,196,25,8
283,14,23,9,4,1,155,12,14,34,241.476,92,False,1,2,True,False,0,95,196,25,2
284,14,23,5,4,3,155,12,14,34,237.656,99,False,1,2,True,False,0,95,196,25,2
285,14,28,4,3,3,155,12,14,34,326.452,96,False,1,2,True,False,0,95,196,25,1
286,14,23,4,5,3,155,12,14,34,326.452,96,False,1,2,True,False,0,95,196,25,1
287,14,6,11,6,4,155,12,14,34,306.345,93,False,1,2,True,False,0,95,196,25,8
288,14,10,11,2,4,155,12,14,34,306.345,93,False,1,2,True,False,0,95,196,25,32
289,14,13,3,4,3,155,12,14,34,222.196,99,False,1,2,True,False,0,95,196,25,24
290,14,12,4,4,3,155,12,14,34,326.452,96,False,1,2,True,False,0,95,196,25,24
291,14,28,5,2,3,155,12,14,34,378.884,92,False,1,2,True,False,0,95,196,25,2
292,14,23,1,3,2,155,12,14,34,330.061,100,False,1,2,True,False,0,95,196,25,4
293,14,28,2,5,2,155,12,14,34,302.585,99,False,1,2,True,False,0,95,196,25,2
294,14,23,6,2,3,155,12,14,34,377.55,94,False,1,2,True,False,0,95,196,25,4
295,14,28,4,3,3,155,12,14,34,246.288,91,False,1,2,True,False,0,95,196,25,4
296,14,23,1,2,2,155,12,14,34,330.061,100,False,1,2,True,False,0,95,196,25,2
297,14,19,7,2,1,155,12,14,34,239.554,97,False,1,2,True,False,0,95,196,25,40
298,14,18,12,3,2,155,12,14,34,280.549,98,False,1,2,True,False,0,95,196,25,80
299,14,10,5,2,3,155,12,14,34,237.656,99,False,1,2,True,False,0,95,196,25,48
300,14,11,11,2,4,155,12,14,34,284.031,97,False,1,2,True,False,0,95,196,25,120
301,15,0,11,3,4,291,31,12,40,268.519,93,True,1,1,True,False,1,73,171,25,0
302,15,0,10,3,4,291,31,12,40,265.017,88,True,1,1,True,False,1,73,171,25,0
303,15,13,6,2,3,291,31,12,40,253.957,95,False,1,1,True,False,1,73,171,25,40
304,15,7,9,2,4,291,31,12,40,294.217,81,False,1,1,True,False,1,73,171,25,40
305,15,28,12,4,4,291,31,12,40,280.549,98,False,1,1,True,False,1,73,171,25,1
306,15,14,9,2,4,291,31,12,40,241.476,92,False,1,1,True,False,1,73,171,25,32
307,15,23,10,6,4,291,31,12,40,284.853,91,False,1,1,True,False,1,73,171,25,1
308,15,28,7,5,1,291,31,12,40,230.29,92,False,1,1,True,False,1,73,171,25,1
309,15,12,11,6,4,291,31,12,40,284.031,97,False,1,1,True,False,1,73,171,25,4
310,15,23,10,4,4,291,31,12,40,284.853,91,False,1,1,True,False,1,73,171,25,1
311,15,23,6,5,3,291,31,12,40,377.55,94,False,1,1,True,False,1,73,171,25,4
312,15,23,11,5,4,291,31,12,40,306.345,93,False,1,1,True,False,1,73,171,25,3
313,15,28,11,4,4,291,31,12,40,268.519,93,False,1,1,True,False,1,73,171,25,2
314,15,23,9,5,1,291,31,12,40,241.476,92,False,1,1,True,False,1,73,171,25,4
315,15,28,10,3,4,291,31,12,40,265.017,88,False,1,1,True,False,1,73,171,25,4
